Time,W Spd m/s,W Dir,STD W Dir,Temp 2m,Temp 8m,Glob Rad W/m2,Rel Hum %
25/01/2019 05:00,0.106,104.7,3.277,4.449,4.84,0.547,96.6
25/01/2019 06:00,0.048,94.7,4.985,4.532,4.991,0.872,97.1
25/01/2019 07:00,5.876,281.8,14.6,8.322,9.14,2.21,96.2
25/01/2019 08:00,4.498,281.2,14.46,9.682,10.13,3.954,89
25/01/2019 09:00,4.859,284.7,14.33,10.338,10.65,22.55,86.8
25/01/2019 10:00,5.359,279,16.06,10.761,11.06,65.02,83.9
25/01/2019 11:00,6.708,281.3,17.37,11.154,11.39,99,82.7
25/01/2019 12:00,6.946,280.8,15.9,11.197,11.41,108.6,81.2
25/01/2019 13:00,5.434,279,16.79,10.893,11.1,63.1,81.9
25/01/2019 14:00,6.783,279.5,16.94,10.885,11.1,59.85,82.5
25/01/2019 15:00,6.919,281.2,15.34,10.689,10.87,44.6,83.3
25/01/2019 16:00,6.34,278.7,15.98,10.533,10.74,13.14,82
25/01/2019 17:00,5.131,267.6,13.62,10.404,10.59,0.628,81.9
25/01/2019 18:00,7.14,273.7,13.16,10.253,10.42,,83
25/01/2019 19:00,6.972,281.7,12.51,10.43,10.58,,83
25/01/2019 20:00,6.704,268.9,11.31,10.513,10.69,,81.9
25/01/2019 21:00,5.392,270.3,11.45,10.255,10.43,,83.9
25/01/2019 22:00,3.685,264.6,22.23,10.102,10.3,,82.2
25/01/2019 23:00,4.861,260.3,16.96,9.702,9.91,,83.3
26/01/2019 00:00,6.416,273.3,13.12,9.10501,9.35001,,84.6
26/01/2019 01:00,8.46001,279.9,12.81,8.706,8.98,,83.9
26/01/2019 02:00,7.27,283.2,16.24,8.58801,8.85001,,83.9
26/01/2019 03:00,5.313,263.3,16.64,8.514,8.78,,82.7
26/01/2019 04:00,6.222,269.3,12.45,8.2,8.48,,83.4
26/01/2019 05:00,7.68,270,12.37,7.75,7.99,,84.4
26/01/2019 06:00,6.086,274.1,13.89,7.721,8,,85.2
26/01/2019 07:00,4.333,257.2,14.07,7.387,7.73,,82.6
26/01/2019 08:00,4.256,240.4,16.96,6.634,6.929,,87.9
26/01/2019 09:00,4.051,239.9,15.11,6.8,7.2,33.18,88.3
26/01/2019 10:00,3.441,225.3,18.09,7.824,8.19,50.44,85
26/01/2019 11:00,3.611,219,16,9.002,9.34,92,77.8
26/01/2019 12:00,4.243,217.1,14.92,9.211,9.52,86.7,77.9
26/01/2019 13:00,3.966,205,21.24,9.437,9.72,67.3101,78.2
26/01/2019 14:00,3.753,204.7,21.99,9.368,9.7,53.52,77
26/01/2019 15:00,5.388,216.2,16.8,9.75,10.02,70.9,76.7
26/01/2019 16:00,5.045,217.9,15.43,9.717,10.01,16.85,76.8
26/01/2019 17:00,5.384,196.8,21.63,8.589,8.91,0.827,85.8
26/01/2019 18:00,3.517,210.4,15.97,8.52001,8.82001,,86.6
26/01/2019 19:00,5.049,261.5,14.49,7.964,8.38,,83.7
26/01/2019 20:00,3.44,240.6,14.16,7.133,7.47,,86.7
26/01/2019 21:00,4.106,240.3,14.44,6.537,6.997,,89.5
26/01/2019 22:00,1.953,239.4,13.51,6.573,7.05,0.329,89.1
26/01/2019 23:00,3.094,255.6,10.03,5.909,6.474,0.648,87.3
27/01/2019 00:00,2.66,285.8,15.55,5.981,6.478,0.407,85.8
27/01/2019 01:00,7.19,354,13.48,4.571,4.824,0.079,87.3
27/01/2019 02:00,5.883,352.3,13,3.931,4.355,0.568,88.4
27/01/2019 03:00,5.345,330.2,15.71,3.688,4.052,0.852,86
27/01/2019 04:00,5.59,322.4,12.31,3.936,4.308,3.057,78.3
27/01/2019 05:00,6.364,308.2,17.65,3.678,4.051,0.27,68.2
27/01/2019 06:00,7.15,300.2,19.1,3.372,3.736,,63.94
27/01/2019 07:00,7.86,293.4,13.27,2.512,2.817,,70.4
27/01/2019 08:00,7.59,293.3,14.54,2.652,2.98,0.053,70.9
27/01/2019 09:00,7.43,293.7,14.42,3.622,3.84,70.1,70.5
27/01/2019 10:00,7.34,292.7,14.88,5.255,5.391,179.3,64.28
27/01/2019 11:00,7.68,307.3,17.14,6.333,6.474,259.1,57.31
27/01/2019 12:00,9.93001,298.4,15.19,6.195,6.39,164.2,56.66
27/01/2019 13:00,8.23,302.3,16.66,5.921,6.214,97.8,55.07
27/01/2019 14:00,10.66,298.1,14.66,6.581,6.832,218.2,54.46
27/01/2019 15:00,9.52,300.8,16.87,6.656,6.895,160.9,53.58
27/01/2019 16:00,9.28999,297.7,14.91,5.958,6.178,43.16,54.56
27/01/2019 17:00,8.99001,293.3,14.52,5.282,5.565,,56.01
27/01/2019 18:00,9.03,296,15.9,4.815,5.1,,57.85
27/01/2019 19:00,9.16,294.4,12.91,4.376,4.666,,60.63
27/01/2019 20:00,6.75,298.6,17.5,3.999,4.328,,60.7
27/01/2019 21:00,6.093,297.7,15.7,3.548,3.855,,62.59
27/01/2019 22:00,6.927,299.7,17.47,3.529,3.811,,62.86
27/01/2019 23:00,6.126,304,17.66,3.223,3.518,,63.89
28/01/2019 00:00,5.393,300.2,16.21,2.837,3.117,,65.45
28/01/2019 01:00,5.414,288.4,11.33,1.974,2.256,,67.24
28/01/2019 02:00,5.331,295.4,13.67,1.644,1.959,,68.5601
28/01/2019 03:00,5.587,290.7,11.46,1.277,1.591,,68.87
28/01/2019 04:00,5.397,291.1,11.31,1.079,1.348,,69.01
28/01/2019 05:00,4.908,303.7,17.58,1.331,1.682,,66.0699
28/01/2019 06:00,3.837,319.7,12.15,1.06,1.405,,64.59
28/01/2019 07:00,3.253,286.8,11.33,0.088,0.503,,67.7
28/01/2019 08:00,4.472,321,12.36,0.24,0.7,0.324,62.83
28/01/2019 09:00,4.202,279.8,10.7,0.737,1.082,74.5,63.54
28/01/2019 10:00,4.482,307.9,18.03,2.532,2.733,177.3,56.37
28/01/2019 11:00,5.805,295.6,14.27,2.881,3.105,250,55.1
28/01/2019 12:00,5.194,293,17.59,4.208,4.203,299.2,53.84
28/01/2019 13:00,4.653,296.4,22.6,4.81,4.753,295.9,52.79
28/01/2019 14:00,4.492,311.7,19.13,4.607,4.945,246.7,48.39
28/01/2019 15:00,3.687,276.5,14.73,4.88,4.909,159,52.17
28/01/2019 16:00,4.275,288.9,12.95,3.913,4.079,45.74,52.99
28/01/2019 17:00,3.909,281.3,12.53,2.554,2.903,,57.01
28/01/2019 18:00,2.338,269.1,10.07,1.528,1.926,,60.75
28/01/2019 19:00,2.36,269.9,12.41,0.551,1.088,,64.1
28/01/2019 20:00,1.356,187.5,42.14,-0.136,-0.392,,72.7
28/01/2019 21:00,1.031,215.7,27.4,0.423,0.558,,71.8
28/01/2019 22:00,1.671,146.7,12.11,-0.966,-1.318,,81
28/01/2019 23:00,1.849,261.7,19.71,0.083,0.939,,84.9
29/01/2019 00:00,2.313,264.5,11.64,1.267,1.617,,87.6
29/01/2019 01:00,1.93,226.3,19.11,1.158,1.544,,88.8
29/01/2019 02:00,1.694,243,26.93,0.804,1.431,,90.4
29/01/2019 03:00,1.836,224.5,15.85,1.007,1.421,,90.1
29/01/2019 04:00,2.119,223.2,15.84,1.5,1.951,,90.3
29/01/2019 05:00,1.212,185.6,23.87,1.549,1.809,,88.2
29/01/2019 06:00,2.349,148.6,10.08,1.341,1.433,,89.8
29/01/2019 07:00,2.077,126.7,11.1,1.053,0.918,,90.2
29/01/2019 08:00,3.157,157.5,9.22,0.765,1.124,0.969,90.9
29/01/2019 09:00,1.68,151.6,11.6,1.228,1.593,16.5,90.7
29/01/2019 10:00,2.08,167.1,16.47,2.005,2.446,34.2,88.4
29/01/2019 11:00,2.63,185.6,15.41,2.858,3.349,118.3,85
29/01/2019 12:00,3.401,191.1,16.18,3.559,3.938,57.63,81.8
29/01/2019 13:00,2.185,165.4,16.36,3.496,3.744,37.92,86
29/01/2019 14:00,3.189,191.4,16.54,3.13,3.504,50.36,86.9
29/01/2019 15:00,2.603,207.4,13.91,2.261,2.687,14.7,90
29/01/2019 16:00,2.803,236.3,18.66,1.338,1.822,17.97,89.8
29/01/2019 17:00,3.001,282.3,15.11,1.292,1.83,0.5,91.1
29/01/2019 18:00,3.483,286.4,14.23,1.611,2.021,0.476,88.5
29/01/2019 19:00,2.589,274.1,17.41,1.702,2.15,1.136,86.5
29/01/2019 20:00,3.83,289.3,17.79,1.923,2.299,1.657,82.8
29/01/2019 21:00,4.485,288.1,13.66,1.785,2.179,1.788,80.3
29/01/2019 22:00,0.414,326.4,16.22,0.916,1.405,,81.6
29/01/2019 23:00,1.477,297.9,17.04,0.675,1.258,,81.2
30/01/2019 00:00,2.634,277,9.32001,0.588,0.916,,81.1
30/01/2019 01:00,1.129,277.4,12.54,-0.396,-0.029,,83.4
30/01/2019 02:00,3.269,266.9,8.21001,-0.567,-0.216,,84.3
30/01/2019 03:00,2.223,272.7,14.83,-1.245,-0.614,,86.1
30/01/2019 04:00,2.711,269.9,7.62,-1.271,-0.872,,87.3
30/01/2019 05:00,2.749,288.7,12.41,-1.253,-0.771,,88.3
30/01/2019 06:00,0.646,261.2,20.4,-1.618,-1.212,,88.8
30/01/2019 07:00,1.646,277.4,11.57,-1.531,-0.88,,90.7
30/01/2019 08:00,2.335,271.6,13.12,-1.341,-0.781,0.632,90.9
30/01/2019 09:00,1.923,271.1,15.61,-0.962,-0.448,68.8101,89.6
30/01/2019 10:00,2.788,266.2,14.63,1.034,1.302,181.3,87
30/01/2019 11:00,2.981,257,11.5,2.17,2.492,314.9,80.6
30/01/2019 12:00,3.936,293.4,12.88,2.31,2.508,161.1,79
30/01/2019 13:00,3.279,286.4,16.72,4.362,4.028,357.8,75.7
30/01/2019 14:00,3.733,299.8,16.54,3.448,3.586,262.9,74.4
30/01/2019 15:00,3.042,283.1,14.41,3.297,3.329,165.8,74.5
30/01/2019 16:00,2.858,284.3,17.15,3.035,3.075,61.18,74.1
30/01/2019 17:00,1.906,273.2,12.21,0.708,1.144,,80.5
30/01/2019 18:00,1.053,283,36.55,-0.041,0.508,,83.1
30/01/2019 19:00,2.192,250,9.87,-0.351,0.04,,85.4
30/01/2019 20:00,1.137,270.2,10.95,-2.847,-1.825,,88.3
30/01/2019 21:00,2.189,259.9,6.285,-1.441,-0.911,,89.9
30/01/2019 22:00,1.715,276.6,12.55,-1.641,-1.087,,90.2
30/01/2019 23:00,0.9,292.2,22.26,-2.194,-1.711,,90.6
31/01/2019 00:00,1.874,265.2,11.7,-2.499,-1.972,,91.5
31/01/2019 01:00,2.289,284.9,16.12,-2.366,-1.831,,92.4
31/01/2019 02:00,2.511,278,12.89,-2.655,-2.143,,93.8
31/01/2019 03:00,2.382,260.7,12,-2.395,-1.991,,93.9
31/01/2019 04:00,1.283,323.4,21.38,-2.566,-2.145,,94.6
31/01/2019 05:00,1.248,242.8,22,-2.898,-2.543,,95.2
31/01/2019 06:00,0.008,143.9,13.18,-3.407,-2.964,,95.6
31/01/2019 07:00,0.734,230.4,12.46,-3.831,-3.485,,96.2
31/01/2019 08:00,0,0,0,-4.567,-4.103,1.942,96.6
31/01/2019 09:00,0.038,182.1,7.07,-4.44,-4.057,22.36,96.4
31/01/2019 10:00,0.003,116.4,0.277,-4.079,-3.88,49.74,96.9
31/01/2019 11:00,0,0,0,-3.483,-3.251,67.0601,96.4
31/01/2019 12:00,0.196,133.9,6.056,-3.473,-3.288,66.36,96.6
31/01/2019 13:00,0.05,111.2,2.269,-3.242,-2.967,57.78,97.2
31/01/2019 14:00,0.31,124.4,8.19,-3.413,-3.071,43.68,97.1
31/01/2019 15:00,0.354,117.7,7.84,-3.567,-3.142,34.96,97
31/01/2019 16:00,0.164,77.5,7.15,-3.772,-3.311,10.45,96.9
31/01/2019 17:00,0.198,58.61,6.704,-3.817,-3.29,0.381,97.1
31/01/2019 18:00,0.673,66.36,12.89,-4.217,-3.662,,97.1
31/01/2019 19:00,0.252,80.9,8.19,-4.081,-3.506,0,97.2
31/01/2019 20:00,0.719,34.81,9,-3.507,-2.961,0,97.2
31/01/2019 21:00,0.314,45.03,9.62,-2.985,-2.544,,97.4
31/01/2019 22:00,0.519,38.78,12.08,-3.415,-3.016,,97.5
31/01/2019 23:00,1.659,22.55,12.48,-3.298,-2.941,,97.3
01/02/2019 00:00,2.168,15.94,11.48,-2.883,-2.533,,97.2
01/02/2019 01:00,1.904,19.39,13.04,-2.591,-2.268,,96.2
01/02/2019 02:00,2.738,21.36,9.72,-2.351,-2.001,,94.3
01/02/2019 03:00,3.135,19.46,12.65,-2.008,-1.67,,92.6
01/02/2019 04:00,3.737,24.66,12.31,-1.549,-1.251,,91.7
01/02/2019 05:00,3.553,28.37,12.67,-1.264,-1.005,,93
01/02/2019 06:00,3.857,25.42,12.46,-1.295,-1.018,,93
01/02/2019 07:00,3.24,24.62,14.27,-1.013,-0.738,,93.2
01/02/2019 08:00,4.298,9.60001,10.81,-0.527,-0.262,2.972,93.4
01/02/2019 09:00,3.934,4.663,11.92,0.139,0.242,57.48,93
01/02/2019 10:00,4.388,1.128,13.01,1.57,1.067,91.6,88.1
01/02/2019 11:00,3.322,12.9,12.66,0.831,1.227,50.27,87.2
01/02/2019 12:00,3.732,9.18001,15.67,1.174,1.616,49.61,87.3
01/02/2019 13:00,3.504,12.81,15.56,1.159,1.539,129.4,90.3
01/02/2019 14:00,4.769,7.7,13.71,1.492,1.936,122.9,87.6
01/02/2019 15:00,4.445,357.8,11.2,1.611,2.091,100.9,87
01/02/2019 16:00,3.996,3.612,13.69,1.23,1.622,29.15,87.6
01/02/2019 17:00,4.217,354.8,11.64,0.969,1.263,1.051,87.8
01/02/2019 18:00,4.522,356.8,13.25,1.021,1.308,,88.1
01/02/2019 19:00,4.441,351.7,11.74,0.848,1.117,,89.9
01/02/2019 20:00,4.313,357.9,13.78,0.513,0.818,,90.7
01/02/2019 21:00,2.79,4.68,13.39,0.504,0.792,,90.8
01/02/2019 22:00,3.64,355.2,13.38,0.641,0.966,,91
01/02/2019 23:00,4.298,351.5,11.36,0.497,0.778,,90.5
02/02/2019 00:00,5.08,351.2,10.61,0.736,1.005,,90.9
02/02/2019 01:00,3.969,347.6,12.44,0.222,0.536,,90
02/02/2019 02:00,3.373,338.7,13.96,-0.153,0.185,,88.3
02/02/2019 03:00,3.168,338,11.4,-0.392,0.002,,87
02/02/2019 04:00,3.359,325.8,10.35,-0.34,-0.013,,84.9
02/02/2019 05:00,3.841,320.4,11.19,-0.176,0.172,,81.4
02/02/2019 06:00,3.981,318.1,8.81,-0.757,-0.349,,81.3
02/02/2019 07:00,2.451,322.5,11.93,0.069,0.348,,79.5
02/02/2019 08:00,3.326,310.8,15.97,0.359,0.715,1.995,78.6
02/02/2019 09:00,4.258,325.3,12.4,0.546,0.8,38.68,78.7
02/02/2019 10:00,3.441,327.3,13.93,2.274,2.353,203.1,76.9
02/02/2019 11:00,4.679,329.6,16.16,3.077,3.236,274.7,72.4
02/02/2019 12:00,5.882,344.7,15.68,3.057,3.321,274.5,71.4
02/02/2019 13:00,5.037,333.9,15.41,4.467,4.455,364.3,72.2
02/02/2019 14:00,4.648,342.7,14.89,3.46,3.736,93,71.7
02/02/2019 15:00,4.461,328.1,13.44,3.527,3.83,81.5,68.27
02/02/2019 16:00,3.696,318.7,18.04,3.201,3.424,92.4,65.9301
02/02/2019 17:00,2.746,306.5,20.55,1.786,2.185,0.307,67.05
02/02/2019 18:00,3.559,307.1,18.13,1.267,1.761,,66.02
02/02/2019 19:00,3.945,306.1,17.67,1.125,1.517,,68.46
02/02/2019 20:00,1.865,282.4,16.18,-0.032,0.313,,72.9
02/02/2019 21:00,1.794,284.8,34.08,-0.617,-0.092,,71.1
02/02/2019 22:00,2.92,282.1,9.98,-0.995,-0.605,,73.6
02/02/2019 23:00,2.942,270.3,7.67,-1.329,-1.048,,75.2
03/02/2019 00:00,2.063,252.7,12.06,-2.01,-1.672,,76.3
03/02/2019 01:00,2.867,284.9,5.343,-2.184,-1.879,,76.9
03/02/2019 02:00,3.391,293.2,11.08,-1.77,-1.374,,73
03/02/2019 03:00,2.795,272.2,33.91,-2.116,-1.847,,72.7
03/02/2019 04:00,1.404,278.8,12.3,-3.914,-3.5,,77.9
03/02/2019 05:00,1.418,251.7,12.88,-4.191,-4.39,,82.2
03/02/2019 06:00,0.464,25.44,1.95,-6.138,-5.818,,85.7
03/02/2019 07:00,0.321,90.5,15.1,-6.667,-6.293,,87.3
03/02/2019 08:00,1,52.3,8.85001,-5.813,-5.661,15.24,89.3
03/02/2019 09:00,0.166,136.1,13.07,-4.382,-3.807,95,90.6
03/02/2019 10:00,1.673,140.4,11.08,0.559,1.06,143,83.2
03/02/2019 11:00,2.05,140.4,9.07001,1.171,1.855,200.1,76.6
03/02/2019 12:00,2.257,204.4,38.34,5.834,5.631,331.2,65.84
03/02/2019 13:00,3.932,217,15.26,5.934,5.984,229.7,66.22
03/02/2019 14:00,3.638,213.7,14.16,6.007,6.191,153.2,66.86
03/02/2019 15:00,3.325,208,18.54,6.182,6.419,107.7,68.78
03/02/2019 16:00,4.071,215.8,19.39,5.379,5.635,52.2,76.2
03/02/2019 17:00,2.47,226.4,23.57,4.894,5.184,1.363,80.3
03/02/2019 18:00,3.244,236.8,14.56,4.617,5.002,,83.7
03/02/2019 19:00,2.952,235.1,16.78,5.073,5.532,,81.9
03/02/2019 20:00,1.952,228.4,29.66,5.393,5.772,,80.3
03/02/2019 21:00,2.259,177.2,16.8,5.71,5.84,,81.6
03/02/2019 22:00,1.797,130,13.86,4.81,4.566,,84.5
03/02/2019 23:00,4.551,206,15.38,6.486,6.819,,77
04/02/2019 00:00,3.452,198.7,17.81,6.167,6.433,,79
04/02/2019 01:00,3.936,196.9,21.76,5.993,6.335,,77.3
04/02/2019 02:00,4.565,199.1,22.19,5.174,5.538,,82.8
04/02/2019 03:00,3.637,177,16.53,5.589,5.856,,84.6
04/02/2019 04:00,3.257,181.2,17.94,5.34,5.684,0.313,88
04/02/2019 05:00,3.308,204.8,19.72,5.667,6.105,0.89,85.3
04/02/2019 06:00,4.944,220.8,16.64,7.005,7.27,3.247,80.1
04/02/2019 07:00,5.428,217.8,13.82,6.95,7.2,0.547,83.2
04/02/2019 08:00,3.562,220.2,10.88,7.303,7.52,1.374,84.1
04/02/2019 09:00,5.681,245.5,12.89,7.076,7.48,31.55,84.2
04/02/2019 10:00,6.184,248.8,14.42,8.568,8.81,205.6,82.7
